gene_id	gene_description	pathway	topic_ecosystem	category	subcategory	potential_amg
K11645	fructose-bisphosphate aldolase [EC:4.1.2.13] [RN:R01070]	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K16305	fructose-bisphosphate aldolase [EC:4.1.2.13] [RN:R01070]	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K16306	fructose-bisphosphate aldolase [EC:4.1.2.13] [RN:R01070]	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K01803	triosephosphate isomerase [EC:5.3.1.1] [RN:R01015]	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12 1.2.1.59] [RN:R01061 R01063]	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K00150	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12 1.2.1.59] [RN:R01061 R01063]	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K00927	phosphoglycerate kinase [EC:2.7.2.3] [RN:R01512]	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K11389	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin) [EC:1.2.7.6] [RN:R07159]	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K01834	phosphoglycerate mutase [EC:5.4.2.11 5.4.2.12] [RN:R01518]	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K15633	phosphoglycerate mutase [EC:5.4.2.11 5.4.2.12] [RN:R01518]	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K15634	phosphoglycerate mutase [EC:5.4.2.11 5.4.2.12] [RN:R01518]	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K15635	phosphoglycerate mutase [EC:5.4.2.11 5.4.2.12] [RN:R01518]	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K01689	enolase [EC:4.2.1.11] [RN:R00658]	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K00873	pyruvate kinase [EC:2.7.1.40] [RN:R00200]	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K12406	pyruvate kinase [EC:2.7.1.40] [RN:R00200]	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K01803	triosephosphate isomerase [EC:5.3.1.1] [RN:R01015]	Glycolysis, core module involving three-carbon compounds	carbon utilization	central carbon	glycolysis	TRUE
K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12 1.2.1.59] [RN:R01061 R01063]	Glycolysis, core module involving three-carbon compounds	carbon utilization	central carbon	glycolysis	TRUE
K00150	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12 1.2.1.59] [RN:R01061 R01063]	Glycolysis, core module involving three-carbon compounds	carbon utilization	central carbon	glycolysis	TRUE
K00927	phosphoglycerate kinase [EC:2.7.2.3] [RN:R01512]	Glycolysis, core module involving three-carbon compounds	carbon utilization	central carbon	glycolysis	TRUE
K11389	glyceraldehyde-3-phosphate dehydrogenase (ferredoxin) [EC:1.2.7.6] [RN:R07159]	Glycolysis, core module involving three-carbon compounds	carbon utilization	central carbon	glycolysis	TRUE
K01834	phosphoglycerate mutase [EC:5.4.2.11 5.4.2.12] [RN:R01518]	Glycolysis, core module involving three-carbon compounds	carbon utilization	central carbon	glycolysis	TRUE
K15633	phosphoglycerate mutase [EC:5.4.2.11 5.4.2.12] [RN:R01518]	Glycolysis, core module involving three-carbon compounds	carbon utilization	central carbon	glycolysis	TRUE
K15634	phosphoglycerate mutase [EC:5.4.2.11 5.4.2.12] [RN:R01518]	Glycolysis, core module involving three-carbon compounds	carbon utilization	central carbon	glycolysis	TRUE
K15635	phosphoglycerate mutase [EC:5.4.2.11 5.4.2.12] [RN:R01518]	Glycolysis, core module involving three-carbon compounds	carbon utilization	central carbon	glycolysis	TRUE
K01689	enolase [EC:4.2.1.11] [RN:R00658]	Glycolysis, core module involving three-carbon compounds	carbon utilization	central carbon	glycolysis	TRUE
K00873	pyruvate kinase [EC:2.7.1.40] [RN:R00200]	Glycolysis, core module involving three-carbon compounds	carbon utilization	central carbon	glycolysis	TRUE
K12406	pyruvate kinase [EC:2.7.1.40] [RN:R00200]	Glycolysis, core module involving three-carbon compounds	carbon utilization	central carbon	glycolysis	TRUE
K01596	phosphoenolpyruvate carboxykinase [EC:4.1.1.32 4.1.1.49] [RN:R00431 R00726 R00341]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K01610	phosphoenolpyruvate carboxykinase [EC:4.1.1.32 4.1.1.49] [RN:R00431 R00726 R00341]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K01689	enolase [EC:4.2.1.11] [RN:R00658]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K01834	phosphoglycerate mutase [EC:5.4.2.11 5.4.2.12] [RN:R01518]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K15633	phosphoglycerate mutase [EC:5.4.2.11 5.4.2.12] [RN:R01518]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K15634	phosphoglycerate mutase [EC:5.4.2.11 5.4.2.12] [RN:R01518]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K15635	phosphoglycerate mutase [EC:5.4.2.11 5.4.2.12] [RN:R01518]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K00927	phosphoglycerate kinase [EC:2.7.2.3] [RN:R01512]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12 1.2.1.59] [RN:R01061 R01063]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K00150	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12 1.2.1.59] [RN:R01061 R01063]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1] [RN:R01015]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K01623	fructose-bisphosphate aldolase [EC:4.1.2.13] [RN:R01070]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K01624	fructose-bisphosphate aldolase [EC:4.1.2.13] [RN:R01070]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K11645	fructose-bisphosphate aldolase [EC:4.1.2.13] [RN:R01070]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K03841	fructose-1,6-bisphosphatase [EC:3.1.3.11] [RN:R04780]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K02446	fructose-1,6-bisphosphatase [EC:3.1.3.11] [RN:R04780]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K11532	fructose-1,6-bisphosphatase [EC:3.1.3.11] [RN:R04780]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K01086	fructose-1,6-bisphosphatase [EC:3.1.3.11] [RN:R04780]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K04041	fructose-1,6-bisphosphatase [EC:3.1.3.11] [RN:R04780]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K01622	fructose 1,6-bisphosphate aldolase/phosphatase [EC:4.1.2.13 3.1.3.11] [RN:R01070 R04780]	Gluconeogenesis, oxaloacetate => fructose-6P	carbon utilization	central carbon	glycolysis	TRUE
K00036	glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363] [RN:R02736 R10907]	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K01057	6-phosphogluconolactonase [EC:3.1.1.31] [RN:R02035]	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K07404	6-phosphogluconolactonase [EC:3.1.1.31] [RN:R02035]	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K01690	phosphogluconate dehydratase [EC:4.2.1.12] [RN:R02036]	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K01625	2-dehydro-3-deoxyphosphogluconate aldolase [EC:4.1.2.14] [RN:R05605]	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	carbon utilization	central carbon	glycolysis	TRUE
K01647	citrate synthase [EC:2.3.3.1] [RN:R00351]	Glyoxylate cycle	carbon utilization	central carbon	glycolysis	TRUE
K01681	aconitate hydratase [EC:4.2.1.3] [RN:R01325 R01900]	Glyoxylate cycle	carbon utilization	central carbon	glycolysis	TRUE
K01682	aconitate hydratase [EC:4.2.1.3] [RN:R01325 R01900]	Glyoxylate cycle	carbon utilization	central carbon	glycolysis	TRUE
K01637	isocitrate lyase [EC:4.1.3.1] [RN:R00479]	Glyoxylate cycle	carbon utilization	central carbon	glycolysis	TRUE
K01638	malate synthase [EC:2.3.3.9] [RN:R00472]	Glyoxylate cycle	carbon utilization	central carbon	glycolysis	TRUE
K19282	bifunctional (S)-malyl-CoA lyase/thioesterase [EC:4.1.3.24 3.1.2.30] [RN:R00473 R10612]	Glyoxylate cycle	carbon utilization	central carbon	glycolysis	TRUE
K00026	malate dehydrogenase [EC:1.1.1.37] [RN:R00342]	Glyoxylate cycle	carbon utilization	central carbon	glycolysis	TRUE
K00025	malate dehydrogenase [EC:1.1.1.37] [RN:R00342]	Glyoxylate cycle	carbon utilization	central carbon	glycolysis	TRUE
K00024	malate dehydrogenase [EC:1.1.1.37] [RN:R00342]	Glyoxylate cycle	carbon utilization	central carbon	glycolysis	TRUE
K05308	gluconate dehydratase [EC:4.2.1.140] [RN:R01538]	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P	carbon utilization	central carbon	glycolysis	TRUE
K00874	2-dehydro-3-deoxygluconokinase [EC:2.7.1.45] [RN:R01541]	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P	carbon utilization	central carbon	glycolysis	TRUE
K01625	2-dehydro-3-deoxyphosphogluconate aldolase [EC:4.1.2.14] [RN:R05605]	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P	carbon utilization	central carbon	glycolysis	TRUE
K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12] [RN:R01061]	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P	carbon utilization	central carbon	glycolysis	TRUE
K00927	phosphoglycerate kinase [EC:2.7.2.3] [RN:R01512]	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P	carbon utilization	central carbon	glycolysis	TRUE
K00131	glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9] [RN:R01058]	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P	carbon utilization	central carbon	glycolysis	TRUE
K18978	glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+] [EC:1.2.1.90] [RN:R01058 R10860]	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P	carbon utilization	central carbon	glycolysis	TRUE
K05308	gluconate/galactonate dehydratase [EC:4.2.1.140] [RN:R01538 R03033]	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate	carbon utilization	central carbon	glycolysis	TRUE
K11395	2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6-phosphogalactonate aldolase [EC:4.1.2.55] [RN:R08570 R10616]	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate	carbon utilization	central carbon	glycolysis	TRUE
K18127	2-dehydro-3-deoxy-D-gluconate aldolase [EC:4.1.2.51] [RN:R08570 R10616]	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate	carbon utilization	central carbon	glycolysis	TRUE
K18020	glyceraldehyde dehydrogenase large subunit [EC:1.2.99.8] [RN:R10324]	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate	carbon utilization	central carbon	glycolysis	TRUE
K18021	glyceraldehyde dehydrogenase large subunit [EC:1.2.99.8] [RN:R10324]	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate	carbon utilization	central carbon	glycolysis	TRUE
K18022	glyceraldehyde dehydrogenase large subunit [EC:1.2.99.8] [RN:R10324]	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate	carbon utilization	central carbon	glycolysis	TRUE
K18128	glyceraldehyde dehydrogenase [EC:1.2.1.89] [RN:R10615]	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate	carbon utilization	central carbon	glycolysis	TRUE
K03738	aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5] [RN:R08571]	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate	carbon utilization	central carbon	glycolysis	TRUE
K01684	galactonate dehydratase [EC:4.2.1.6] [RN:R03033]	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	carbon utilization	central carbon	glycolysis	TRUE
K00883	2-dehydro-3-deoxygalactonokinase [EC:2.7.1.58] [RN:R03387]	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	carbon utilization	central carbon	glycolysis	TRUE
K01631	2-dehydro-3-deoxyphosphogalactonate aldolase [EC:4.1.2.21] [RN:R01064]	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	carbon utilization	central carbon	glycolysis	TRUE
K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12] [RN:R01061]	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	carbon utilization	central carbon	glycolysis	TRUE
K00927	phosphoglycerate kinase [EC:2.7.2.3] [RN:R01512]	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	carbon utilization	central carbon	glycolysis	TRUE
K01812	glucuronate isomerase [EC:5.3.1.12] [RN:R01983]	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	carbon utilization	central carbon	glycolysis	TRUE
K00041	tagaturonate reductase [EC:1.1.1.58] [RN:R02555]	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	carbon utilization	central carbon	glycolysis	TRUE
K01685	altronate hydrolase [EC:4.2.1.7] [RN:R01540]	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	carbon utilization	central carbon	glycolysis	TRUE
K16849	altronate hydrolase [EC:4.2.1.7] [RN:R01540]	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	carbon utilization	central carbon	glycolysis	TRUE
K16850	altronate hydrolase [EC:4.2.1.7] [RN:R01540]	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	carbon utilization	central carbon	glycolysis	TRUE
K00874	2-dehydro-3-deoxygluconokinase [EC:2.7.1.45] [RN:R01541]	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	carbon utilization	central carbon	glycolysis	TRUE
K01625	2-dehydro-3-deoxy-phosphogluconate aldolase [EC:4.1.2.14] [RN:R05605]	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	carbon utilization	central carbon	glycolysis	TRUE
K17463	2-dehydro-3-deoxy-phosphogluconate aldolase [EC:4.1.2.14] [RN:R05605]	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	carbon utilization	central carbon	glycolysis	TRUE
K01785	aldose 1-epimerase [EC:5.1.3.3] [RN:R10619]	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	carbon utilization	central carbon	glycolysis	TRUE
K00849	galactokinase [EC:2.7.1.6] [RN:R01092]	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	carbon utilization	central carbon	glycolysis	TRUE
K00965	UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12] [RN:R00955]	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	carbon utilization	central carbon	glycolysis	TRUE
K01784	UDP-glucose 4-epimerase [EC:5.1.3.2] [RN:R00291]	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	carbon utilization	central carbon	glycolysis	TRUE
K05308	gluconate dehydratase [EC:4.2.1.140] [RN:R01538 R03033]	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P	carbon utilization	central carbon	glycolysis	TRUE
K18126	2-dehydro-3-deoxygluconokinase [EC:2.7.1.178] [RN:R01541 R03387]	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P	carbon utilization	central carbon	glycolysis	TRUE
K11395	2-dehydro-3-deoxyphosphogluconate aldolase [EC:4.1.2.55] [RN:R05605 R01064]	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P	carbon utilization	central carbon	glycolysis	TRUE
K00131	glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9] [RN:R01058]	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P	carbon utilization	central carbon	glycolysis	TRUE
K18978	glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+] [EC:1.2.1.90] [RN:R01058 R10860]	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P	carbon utilization	central carbon	glycolysis	TRUE
K00163	pyruvate dehydrogenase complex [EC:1.2.4.1 2.3.1.12 1.8.1.4] [RN:R00209]	Pyruvate oxidation, pyruvate => acetyl-CoA	carbon utilization	pyruvate metabolism		TRUE
K00161	pyruvate dehydrogenase complex [EC:1.2.4.1 2.3.1.12 1.8.1.4] [RN:R00209]	Pyruvate oxidation, pyruvate => acetyl-CoA	carbon utilization	pyruvate metabolism		TRUE
K00162	pyruvate dehydrogenase complex [EC:1.2.4.1 2.3.1.12 1.8.1.4] [RN:R00209]	Pyruvate oxidation, pyruvate => acetyl-CoA	carbon utilization	pyruvate metabolism		TRUE
K00627	pyruvate dehydrogenase complex [EC:1.2.4.1 2.3.1.12 1.8.1.4] [RN:R00209]	Pyruvate oxidation, pyruvate => acetyl-CoA	carbon utilization	pyruvate metabolism		TRUE
K00382	pyruvate dehydrogenase complex [EC:1.2.4.1 2.3.1.12 1.8.1.4] [RN:R00209]	Pyruvate oxidation, pyruvate => acetyl-CoA	carbon utilization	pyruvate metabolism		TRUE
K13997	pyruvate dehydrogenase complex [EC:1.2.4.1 2.3.1.12 1.8.1.4] [RN:R00209]	Pyruvate oxidation, pyruvate => acetyl-CoA	carbon utilization	pyruvate metabolism		TRUE
K00169	pyruvate:ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	Pyruvate oxidation, pyruvate => acetyl-CoA	carbon utilization	pyruvate metabolism		TRUE
K00170	pyruvate:ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	Pyruvate oxidation, pyruvate => acetyl-CoA	carbon utilization	pyruvate metabolism		TRUE
K00171	pyruvate:ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	Pyruvate oxidation, pyruvate => acetyl-CoA	carbon utilization	pyruvate metabolism		TRUE
K00172	pyruvate:ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	Pyruvate oxidation, pyruvate => acetyl-CoA	carbon utilization	pyruvate metabolism		TRUE
K03737	pyruvate:ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	Pyruvate oxidation, pyruvate => acetyl-CoA	carbon utilization	pyruvate metabolism		TRUE
K00625	phosphate acetyltransferase [EC:2.3.1.8] [RN:R00230]	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	carbon utilization	pyruvate metabolism		TRUE
K13788	phosphate acetyltransferase [EC:2.3.1.8] [RN:R00230]	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	carbon utilization	pyruvate metabolism		TRUE
K15024	phosphate acetyltransferase [EC:2.3.1.8] [RN:R00230]	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	carbon utilization	pyruvate metabolism		TRUE
K00925	acetate kinase [EC:2.7.2.1] [RN:R00315]	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	carbon utilization	pyruvate metabolism		TRUE
K01965	propionyl-CoA carboxylase [EC:6.4.1.3] [RN:R01859]	Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA	carbon utilization	pyruvate metabolism		TRUE
